#,case_id,product,d_type,supplier,jira_request,required_by,received_date,m_lead_time_in_weeks,m_lead_time_in_days,item_type,next_delivery_date,d_created,updated,location,total_amount,tax_amount
2385,PO20-6443_1034015,BETA P6 LHD - STEP SUPPORT RHS,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,25/1/2021,,0,0,,25/1/2021,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2386,PO20-6443_1037891, P6 Battery Pack Centre Longitudinal,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,25/1/2021,,0,0,,25/1/2021,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2387,PO20-6394_1036974,P6 SIDE SUPPORT BRACE EXT,Advanced Purchase,63e83908719278216c3a79fbb0702d09,PRCH-8371,14/12/2020,1/12/2020,0,0,,,2020-10-30 00:00:00.000000,2020-12-22 04:56:09.630000,UK/Banbury/Main stores,1083.796,180.6326666666666667
2388,PO20-6394_1036128,BOTTOM SLIDING MECH REINF BRKT,Advanced Purchase,63e83908719278216c3a79fbb0702d09,PRCH-8371,14/12/2020,23/11/2020,0,0,Assembly,,2020-10-30 00:00:00.000000,2020-12-22 04:56:09.630000,UK/Banbury/Main stores,1083.796,180.6326666666666667
2389,PO20-6430_1032506,ULTRASONICS MOUNTING BRACKET,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-8482,13/11/2020,,12,84,Purchased,,2020-10-30 00:00:00.000000,2020-10-30 15:29:28.677000,UK/Banbury/Main stores,107.504,17.9173333333333333
2390,PO20-6434_1028953,BULKHEAD DOOR LOCK LATCH BLOCK,Advanced Purchase,39f4826bad6341fd2342df39b51c1900,PRCH-8484,6/11/2020,8/12/2020,1,7,Manufactured Item,,2020-10-31 00:00:00.000000,2020-12-08 06:17:51.187000,UK/Banbury/Main stores,4.092,0.682
2391,PO20-6443_P6-DDR-11-MACHINING 2,NODE RH FR UNDERBODY,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,17/12/2020,5/1/2021,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2392,PO20-6443_P6-DDR-11-EXTRUDE 4 -Tool,P6 LONGITUDINAL UPPER,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,25/1/2021,,0,0,,25/1/2021,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2393,PO20-6443_P6-DDR-11-MACHINING 3,-NODE RH RR UNDERBODY,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,17/12/2020,,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2394,PO20-6443_P6-DDR-11-MACHINING 1,NODE LH FR UNDERBODY,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,17/12/2020,5/1/2021,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2395,PO20-6443_P6-DDR-11-EXTRUDE 2 -Extrusion,P6 SIDE IMPACT PROTECTION INNER,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,17/12/2020,,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2396,PO20-6443_P6-DDR-11-EXTRUDE 5 - Tool,P6 LONGITUDINAL LOWER,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,25/1/2021,,0,0,,25/1/2021,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2397,PO20-6443_P6-DDR-11-EXTRUDE 3- Extrusion,P6 SIDE IMPACT PROTECTION LOWER,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,17/12/2020,,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2398,PO20-6443_P6-DDR-11-EXTRUDE 2 -Tool,P6 SIDE IMPACT PROTECTION INNER,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,25/1/2021,,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2399,PO20-6443_P6-DDR-11-MACHINING 4,NODE LH RR UNDERBODY,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,17/12/2020,,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2400,PO20-6443_P6-DDR-11-EXTRUDE 1 - Extrusion,P6 SIDE IMPACT PROTECTION,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,17/12/2020,,0,0,,,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2401,PO20-6461_ AB 1035375,14.25mm DOWEL,Advanced Purchase,51f72c1795264dc4b7c95124dd988110,PRCH-8500,6/11/2020,,0,0,,,2020-11-02 00:00:00.000000,2020-11-02 13:58:15.120000,UK/Banbury/Main stores,157.2,26.2
2402,PO20-6443_1028850,P6 ASSY MAIN LOGITUDINALS,Advanced Purchase,46976edf3060ee19825ea4376a304331, Adam Green,25/1/2021,,0,0,,25/1/2021,2020-11-02 00:00:00.000000,2020-11-03 12:36:03.863000,UK/Banbury/Main stores,11449.376,1908.2293333333333333
2403,PO20-6482_1034035,DRIVER FACE AIR VENT BEZEL,Advanced Purchase,bd147ff32179036ecce7315fa259ec58,PRCH-8537,11/12/2020,5/1/2021,0,0,Manufactured Item,,2020-11-03 00:00:00.000000,2020-12-14 11:56:43.473000,UK/Banbury/Main stores,184.0833333333333333,15.4166666666666667
2404,PO20-6492_1040780,CRASH CAN RHS,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2405,PO20-6483_1034035,DRIVER FACE AIR VENT BEZEL,Advanced Purchase,bd147ff32179036ecce7315fa259ec58,,,5/1/2021,0,0,Manufactured Item,,2020-11-03 00:00:00.000000,2020-11-03 08:14:36.140000,UK/Banbury/Main stores,7.4,1.2333333333333333
2406,PO20-6492_1042427,BETA P6 - CARGO RAIL EXTRUSION LONG,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2407,PO20-6495_1033799,SOLENOID VALVE PLUG,Advanced Purchase,5628dce4dd80c5db3c132d9c88526029,8529,,21/12/2020,6,42,Purchased,,2020-11-03 00:00:00.000000,2020-12-21 09:56:48.927000,UK/Banbury/Main stores,72.695,12.1158333333333333
2408,PO20-6492_1040677,P6 REAR CRASH CAN LHS,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2409,PO20-6492_1040871,BETA P6 - FRONT PRIMARY BUMPER WELDED,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2410,PO20-6492_1037156,BETA P6 - MID RAIL EXTRUSION HALF HEIGHT,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2411,PO20-6495_1021477,PNEUMATIC VALVE SOLENOID 3-2,Advanced Purchase,5628dce4dd80c5db3c132d9c88526029,8529,,18/1/2021,12,84,Purchased,,2020-11-03 00:00:00.000000,2020-12-21 09:56:48.927000,UK/Banbury/Main stores,72.695,12.1158333333333333
2412,PO20-6492_1036415,P6 REAR BUMPER,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2413,PO20-6492_1037657,CASTING TIE EXTRUDE 1,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2414,PO20-6492_1042431,BETA P6 - CARGO ROOF RAIL EXTRUSION SHORT,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2415,PO20-6492_1037144,BETA P6 - E PILLAR EXTRUSION VERTICAL RH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2416,PO20-6492_1042428,BETA P6 - CARGO RAIL EXTRUSION SHORT,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2417,PO20-6493_1011809,STEERING WHEEL INTERFACE PROTO SPLINED PART,Advanced Purchase,3d5cf512994b02b538bdd3de1084d574,PRCH-6161,,15/12/2020,4,28,Purchased,,2020-11-03 00:00:00.000000,2020-12-16 15:47:28.210000,UK/Banbury/Main stores,,
2418,PO20-6492_1037139,BETA P6 - D PILLAR EXTRUSION VERTICAL RH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2419,PO20-6492_1037872,P6 REAR CRASH CANS RHS,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2420,PO20-6492_1037950,BETA P6 - UPPER RAIL EXTRUSION FRONT LH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2421,PO20-6492_1037124,BETA P6 - B PILLAR EXTRUSION VERTICAL LH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2422,PO20-6492_1037895,P6 BATTERY PACK OUTER LONGITUDINAL,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2423,PO20-6492_1032751,CRASH CAN LHS,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2424,PO20-6492_1036856,BETA P6 - CABIN DOOR PIN HINGE REINFORCEMENT EXT,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2425,PO20-6492_1001530,P6 REAR UPPER BODY SUPPORT RHS,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,8,56,Manufactured Item,,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2426,PO20-6495_1033798,SOLENOID VALVE FITTING STRAIGHT 8MM,Advanced Purchase,5628dce4dd80c5db3c132d9c88526029,8529,,21/12/2020,6,42,Purchased,,2020-11-03 00:00:00.000000,2020-12-21 09:56:48.927000,UK/Banbury/Main stores,72.695,12.1158333333333333
2427,PO20-6492_1042430,BETA P6 - CARGO ROOF RAIL EXTRUSION LONG,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2428,PO20-6495_1033797,SOLENOID VALVE FITTING 90DEG 6MM,Advanced Purchase,5628dce4dd80c5db3c132d9c88526029,8529,,21/12/2020,6,42,Purchased,,2020-11-03 00:00:00.000000,2020-12-21 09:56:48.927000,UK/Banbury/Main stores,72.695,12.1158333333333333
2429,PO20-6492_1037132,BETA P6 - C PILLAR EXTRUSION VERTICAL RH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2430,PO20-6494_1026939,TIE ROD GA,Advanced Purchase,709b557e845985095fa1e6d93a6340e7,8528,,2/2/2021,12,84,Purchased,,2020-11-03 00:00:00.000000,2020-11-03 12:11:59.940000,UK/Banbury/Main stores,11.007,1.8345
2431,PO20-6492_1037143,BETA P6 - E PILLAR EXTRUSION VERTICAL LH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2432,PO20-6493_1010258,PNEUMATIC STEERING COLUMN VAR 2,Advanced Purchase,3d5cf512994b02b538bdd3de1084d574,PRCH-6161,,15/12/2020,4,28,Purchased,,2020-11-03 00:00:00.000000,2020-12-16 15:47:28.210000,UK/Banbury/Main stores,,
2433,PO20-6492_1037148,BETA P6 - RR PILLAR EXTRUSION VERTICAL LH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2434,PO20-6492_1037138,BETA P6 - D PILLAR EXTRUSION VERTICAL LH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2435,PO20-6492_1037149,BETA P6 - RR PILLAR EXTRUSION VERTICAL RH,Simple Purchase,4e1bbf26e208f1298374e812bba2882e,PRCH-8543,,2/12/2020,0,0,,11/1/2021,2020-11-03 00:00:00.000000,2020-12-02 11:53:02.967000,UK/Banbury/Main stores,853.845,142.3075
2436,PO20-6530_1011675,BETA BRAKE PEDAL PAD,Advanced Purchase,bd147ff32179036ecce7315fa259ec58,PRCH-8354,10/12/2020,10/12/2020,5,35,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-10 11:40:53.027000,UK/Banbury/Main stores,204.7,34.1166666666666667
2437,PO20-6536_1041695,BETA P6 - LV BUSBAR BACKBONE,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,6,42,,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2438,PO20-6554_1004887,BODE BULKHEAD DOOR CARRIAGE,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,22/12/2020,12,84,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2439,PO20-6536_1021544,BETA VAN LV BUSBAR BACKBONE,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Manufactured Item,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2440,PO20-6536_1004757,BETA VAN 24V BATTERY LINK BAR,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Manufactured Item,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2441,PO20-6554_1040940,BETA P6 - BULKHEAD DOOR SEAL,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,7/1/2021,0,0,,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2442,PO20-6554_1040963,BETA P6 LHD - ASSY BULKHEAD DOOR,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,22/12/2020,6,42,,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2443,PO20-6554_1040939,BETA P6 - BULKHEAD DOOR SEAL MTG,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,22/12/2020,0,0,,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2444,PO20-6527_1004774,BETA VAN - BRAKE PEDAL ASSEMBLY - RHD,Advanced Purchase,a689a6c7c4934522f182e324ee534bdc,PRCH-8353,26/1/2021,,5,35,,26/1/2021,2020-11-04 00:00:00.000000,2020-12-23 07:43:56.767000,UK/Banbury/Main stores,1428.8,238.1333333333333333
2445,PO20-6536_1042208,BETA P6 - FRONT 24V FUSE LINK BUSBAR VERTICAL,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,6,42,,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2446,PO20-6554_1004888,BULKHEAD DOOR CARRIAGE RAIL BRACKET,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,22/12/2020,12,84,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2447,PO20-6536_1010834,ASSY LV BACKBONE BUSBAR CNTR FR,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Assembly,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2448,PO20-6532_1033993,CABIN STORAGE STRAP,Advanced Purchase,46976edf3060ee19825ea4376a304331,,18/1/2021,8/1/2021,0,0,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-17 05:46:02.200000,UK/Banbury/Main stores,1067.4,177.9
2449,PO20-6532_1038207,GRAB HANDLE CARRIER,Advanced Purchase,46976edf3060ee19825ea4376a304331,,18/1/2021,4/12/2020,4,28,Manufactured Item,27/11/2020,2020-11-04 00:00:00.000000,2020-12-17 05:46:02.200000,UK/Banbury/Main stores,1067.4,177.9
2450,PO20-6554_1004889,BULKHEAD DOOR CARRIAGE RAIL,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,22/12/2020,5,35,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2451,PO20-6536_1001448,BETA VAN FRONT 12V FUSE LINK BUSBAR WET,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Manufactured Item,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2452,PO20-6536_1001457,BETA VAN FRONT 24V FUSE LINK BUSBAR WET,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Assembly,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2453,PO20-6532_1038708,GRAB HANDLE CLIP RETENTION PLATE,Advanced Purchase,46976edf3060ee19825ea4376a304331,,18/1/2021,17/12/2020,4,28,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-17 05:46:02.200000,UK/Banbury/Main stores,1067.4,177.9
2454,PO20-6532_1021824,COAT HOOK,Advanced Purchase,46976edf3060ee19825ea4376a304331,,18/1/2021,4/12/2020,4,28,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-17 05:46:02.200000,UK/Banbury/Main stores,1067.4,177.9
2455,PO20-6536_1011772,ASSY LV BACKBONE BUSBAR LINK RR,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Manufactured Item,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2456,PO20-6532_1021830,GRAB HANDLE,Advanced Purchase,46976edf3060ee19825ea4376a304331,,18/1/2021,4/12/2020,5,35,Manufactured Item,27/11/2020,2020-11-04 00:00:00.000000,2020-12-17 05:46:02.200000,UK/Banbury/Main stores,1067.4,177.9
2457,PO20-6536_1025214,BETA VAN 24V BATTERY POSITIVE BUSBAR PART A,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Assembly,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2458,PO20-6554_1011296,DOOR-GUIDE,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,22/12/2020,12,84,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2459,PO20-6536_1011680,BETA VAN 24V BATTERY POSITIVE BUSBAR PART C,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Assembly,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2460,PO20-6536_1001456,BETA VAN FRONT 24V FUSE LINK BUSBAR DRY,Advanced Purchase,e9dd815e615525ef511d792d24c8bbbc,PRCH-8571,4/12/2020,4/2/2021,4,28,Manufactured Item,4/2/2021,2020-11-04 00:00:00.000000,2020-12-17 07:53:30.513000,UK/Banbury/Main stores,119.273,19.8788333333333333
2461,PO20-6532_1038950,GRAB HANDLE BRACKET ASSY,Advanced Purchase,46976edf3060ee19825ea4376a304331,,18/1/2021,17/12/2020,4,28,Manufactured Item,,2020-11-04 00:00:00.000000,2020-12-17 05:46:02.200000,UK/Banbury/Main stores,1067.4,177.9
2462,PO20-6554_1029647,CARGO BULKHEAD DOOR HANDLE,Advanced Purchase,2ddaf7cd9f9c88a8974c046fffad98aa,PRCH-8585,11/12/2020,22/12/2020,6,42,,,2020-11-04 00:00:00.000000,2020-12-22 12:07:57.610000,UK/Banbury/Main stores,206.1666666666666667,
2463,PO20-6603_1041829,ECS1X52 PAD,Advanced Purchase,496a707c16591c365b3ccc206ae13d83,PRCH-8185,14/12/2020,,0,0,Manufactured Item,14/12/2020,2020-11-05 00:00:00.000000,2020-12-10 07:58:54.490000,UK/Banbury/Main stores,479,79.8333333333333333
2464,PO20-6603_1041837,ECS 2X48 PAD,Advanced Purchase,496a707c16591c365b3ccc206ae13d83,PRCH-8185,14/12/2020,,0,0,Manufactured Item,14/12/2020,2020-11-05 00:00:00.000000,2020-12-10 07:58:54.490000,UK/Banbury/Main stores,479,79.8333333333333333
2465,PO20-6603_1041887,2X52 BRAKE CLIPER LEFT,Advanced Purchase,496a707c16591c365b3ccc206ae13d83,PRCH-8185,14/12/2020,,0,0,Manufactured Item,14/12/2020,2020-11-05 00:00:00.000000,2020-12-10 07:58:54.490000,UK/Banbury/Main stores,479,79.8333333333333333
2466,PO20-6603_1041889,2X52 BRAKE PAD,Advanced Purchase,496a707c16591c365b3ccc206ae13d83,PRCH-8185,14/12/2020,,0,0,Manufactured Item,14/12/2020,2020-11-05 00:00:00.000000,2020-12-10 07:58:54.490000,UK/Banbury/Main stores,479,79.8333333333333333
2467,PO20-6602_1038026,ASSY CASSETTE BUSBAR FT,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-7938,17/11/2020,18/12/2020,2,14,Assembly,,2020-11-05 00:00:00.000000,2020-12-18 10:41:32.773000,UK/Banbury/Main stores,1454.8,242.4666666666666667
2468,PO20-6602_1038019,COVER CASSETTE CONTACTOR,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-7938,17/11/2020,18/12/2020,2,14,Manufactured Item,,2020-11-05 00:00:00.000000,2020-12-18 10:41:32.773000,UK/Banbury/Main stores,1454.8,242.4666666666666667
2469,PO20-6603_1041888,2X52 BRAKE CALIPER RIGHT,Advanced Purchase,496a707c16591c365b3ccc206ae13d83,PRCH-8185,14/12/2020,,0,0,,14/12/2020,2020-11-05 00:00:00.000000,2020-12-10 07:58:54.490000,UK/Banbury/Main stores,479,79.8333333333333333
2470,PO20-2278_1018012,HOSE JOINER 16OD X 50,Advanced Purchase,76032c8ef13e77b2afd7a7856fb2f001,PRCH-5004,13/5/2020,13/5/2020,0,0,,,2020-05-11 00:00:00.000000,2020-07-07 05:52:45.820000,UK/Banbury/Main stores,25,4.1666666666666667
2471,PO20-2278_1022844,ALU HOSE JOINER 16MM OD X 350MM,Advanced Purchase,76032c8ef13e77b2afd7a7856fb2f001,PRCH-5004,13/5/2020,13/5/2020,0,0,,,2020-05-11 00:00:00.000000,2020-07-07 05:52:45.820000,UK/Banbury/Main stores,25,4.1666666666666667
2472,PO20-2278_1018176,HOSE JOINER 13OD X 50,Advanced Purchase,76032c8ef13e77b2afd7a7856fb2f001,PRCH-5004,13/5/2020,13/5/2020,0,0,,,2020-05-11 00:00:00.000000,2020-07-07 05:52:45.820000,UK/Banbury/Main stores,25,4.1666666666666667
2473,PO20-2278_1022848,HOSE JOINER 10OD X 50,Advanced Purchase,76032c8ef13e77b2afd7a7856fb2f001,PRCH-5004,13/5/2020,13/5/2020,0,0,,,2020-05-11 00:00:00.000000,2020-07-07 05:52:45.820000,UK/Banbury/Main stores,25,4.1666666666666667
2474,PO20-2278_1022758,ALU HOSE JOINER 25MM OD X 450MM,Advanced Purchase,76032c8ef13e77b2afd7a7856fb2f001,PRCH-5004,13/5/2020,13/5/2020,0,0,,,2020-05-11 00:00:00.000000,2020-07-07 05:52:45.820000,UK/Banbury/Main stores,25,4.1666666666666667
2475,PO20-6851_1038207,GRAB HANDLE CARRIER,Advanced Purchase,46976edf3060ee19825ea4376a304331,PRCH-8835,27/11/2020,,4,28,Manufactured Item,27/11/2020,2020-11-13 00:00:00.000000,2020-11-13 13:21:00.890000,UK/Banbury/Main stores,50.2,8.3666666666666667
